name,link
2019年内地电视剧《倚天屠龙记(2019版)》第48集[国语字幕]迅雷下载_阳光电影,"ftp://ygdy8:ygdy8@yg76.dydytt.net:5599/[阳光电影-www.ygdy8.com]倚天屠龙记2019-01.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5599/[阳光电影-www.ygdy8.com]倚天屠龙记2019-02.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5599/[阳光电影-www.ygdy8.com]倚天屠龙记2019-03.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5599/[阳光电影-www.ygdy8.com]倚天屠龙记2019-04.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5599/[阳光电影-www.ygdy8.com]倚天屠龙记2019-05.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5599/[阳光电影-www.ygdy8.com]倚天屠龙记2019-06.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5599/[阳光电影-www.ygdy8.com]倚天屠龙记2019-07.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5599/[阳光电影-www.ygdy8.com]倚天屠龙记2019-08.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5599/[阳光电影-www.ygdy8.com]倚天屠龙记2019-09.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5599/[阳光电影-www.ygdy8.com]倚天屠龙记2019-10.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5599/[阳光电影-www.ygdy8.com]倚天屠龙记2019-11.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5599/[阳光电影-www.ygdy8.com]倚天屠龙记2019-12.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5606/[阳光电影-www.ygdy8.com]倚天屠龙记2019-13.mkv,ftp://ygdy8:ygdy8@yg76.dydytt.net:5606/[阳光电影-www.ygdy8.com]倚天屠龙记2019-14.mkv,ftp://ygdy8:ygdy8@yg76.dydytt.net:5606/[阳光电影-www.ygdy8.com]倚天屠龙记2019-15.mkv,ftp://ygdy8:ygdy8@yg76.dydytt.net:5606/[阳光电影-www.ygdy8.com]倚天屠龙记2019-16.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5607/[阳光电影-www.ygdy8.com]倚天屠龙记2019-17.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5607/[阳光电影-www.ygdy8.com]倚天屠龙记2019-18.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5612/[阳光电影-www.ygdy8.com]倚天屠龙记2019-19.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5612/[阳光电影-www.ygdy8.com]倚天屠龙记2019-20.MP4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5613/[阳光电影-www.ygdy8.com]倚天屠龙记2019-21.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5613/[阳光电影-www.ygdy8.com]倚天屠龙记2019-22.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5615/[阳光电影-www.ygdy8.com]倚天屠龙记2019-23.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5615/[阳光电影-www.ygdy8.com]倚天屠龙记2019-24.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5620/[阳光电影-www.ygdy8.com]倚天屠龙记2019-25.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5620/[阳光电影-www.ygdy8.com]倚天屠龙记2019-26.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5621/[阳光电影-www.ygdy8.com]倚天屠龙记2019-27.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5621/[阳光电影-www.ygdy8.com]倚天屠龙记2019-28.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5622/[阳光电影-www.ygdy8.com]倚天屠龙记2019-29.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5622/[阳光电影-www.ygdy8.com]倚天屠龙记2019-30.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5627/[阳光电影-www.ygdy8.com]倚天屠龙记2019-31.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5627/[阳光电影-www.ygdy8.com]倚天屠龙记2019-32.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5628/[阳光电影-www.ygdy8.com]倚天屠龙记2019-33.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5628/[阳光电影-www.ygdy8.com]倚天屠龙记2019-34.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5629/[阳光电影-www.ygdy8.com]倚天屠龙记2019-35.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5629/[阳光电影-www.ygdy8.com]倚天屠龙记2019-36.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5635/[阳光电影-www.ygdy8.com]倚天屠龙记2019-37.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5635/[阳光电影-www.ygdy8.com]倚天屠龙记2019-38.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5637/[阳光电影-www.ygdy8.com]倚天屠龙记2019-39.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5637/[阳光电影-www.ygdy8.com]倚天屠龙记2019-40.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5637/[阳光电影-www.ygdy8.com]倚天屠龙记2019-41.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5642/[阳光电影-www.ygdy8.com]倚天屠龙记2019-42.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5642/[阳光电影-www.ygdy8.com]倚天屠龙记2019-43.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5642/[阳光电影-www.ygdy8.com]倚天屠龙记2019-44.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5643/[阳光电影-www.ygdy8.com]倚天屠龙记2019-45.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5643/[阳光电影-www.ygdy8.com]倚天屠龙记2019-46.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5644/[阳光电影-www.ygdy8.com]倚天屠龙记2019-47.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5644/[阳光电影-www.ygdy8.com]倚天屠龙记2019-48.mp4"
2018年悬疑喜剧《福尔摩斯与华生》BD中英双字幕迅雷下载_阳光电影,ftp://ygdy8:ygdy8@yg45.dydytt.net:7422/阳光电影www.ygdy8.com.福尔摩斯与华生.BD.720p.中英双字幕.mkv
2018年悬疑惊悚《调音师/调琴师》BD国印双语中字迅雷下载_阳光电影,ftp://ygdy8:ygdy8@yg45.dydytt.net:7446/阳光电影www.ygdy8.com.调音师.BD.720p.国印双语中字.mkv
2018年惊悚动作《鳄口逃生》BD泰语中字迅雷下载_阳光电影,ftp://ygdy8:ygdy8@yg90.dydytt.net:8540/阳光电影www.ygdy8.com.鳄口逃生.BD.720p.泰语中字.mkv
2019年悬疑动作《反贪风暴4/P风暴》HD国粤双语中字迅雷下载_阳光电影,ftp://ygdy8:ygdy8@yg45.dydytt.net:8446/阳光电影www.ygdy8.com.反贪风暴4.HD.1080p.国粤双语中字.mkv
2018年内地电视剧《知否知否应是绿肥红瘦》全78集[国语字幕]迅雷下载_阳光电影,"ftp://ygdy8:ygdy8@yg76.dydytt.net:5536/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-01.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5536/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-02.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5536/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-03.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5536/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-04.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5536/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-05.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5536/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-06.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5536/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-07.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5536/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-08.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5538/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-09.mkv,ftp://ygdy8:ygdy8@yg76.dydytt.net:5538/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-10.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5539/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-11.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5539/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-12.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5540/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-13.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5540/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-14.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5541/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦15.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5541/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦16.mkv,ftp://ygdy8:ygdy8@yg76.dydytt.net:5542/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-17.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5543/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-18.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5544/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-19.mp4 ,ftp://ygdy8:ygdy8@yg76.dydytt.net:5544/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-20.mkv,ftp://ygdy8:ygdy8@yg76.dydytt.net:5545/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-21.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5545/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-22.mkv,ftp://ygdy8:ygdy8@yg76.dydytt.net:5546/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-23.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5547/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-24.mkv,ftp://ygdy8:ygdy8@yg76.dydytt.net:5548/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-25.mkv,ftp://ygdy8:ygdy8@yg76.dydytt.net:5548/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-26.mkv,ftp://ygdy8:ygdy8@yg76.dydytt.net:5548/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-27.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5550/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-28.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5550/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-29.mkv,ftp://ygdy8:ygdy8@yg76.dydytt.net:5551/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-30.mkv,ftp://ygdy8:ygdy8@yg76.dydytt.net:5552/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-31.mkv,ftp://ygdy8:ygdy8@yg76.dydytt.net:5552/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-32.mkv,ftp://ygdy8:ygdy8@yg76.dydytt.net:5553/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-33.mkv,ftp://ygdy8:ygdy8@yg76.dydytt.net:5554/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-34.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5554/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-35.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5555/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-36.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5556/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-37.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5556/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-38.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5556/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-39.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5556/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-40.mkv,ftp://ygdy8:ygdy8@yg76.dydytt.net:5557/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-41.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5559/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-42.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5559/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-43.mkv,ftp://ygdy8:ygdy8@yg76.dydytt.net:5559/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-44.mkv,ftp://ygdy8:ygdy8@yg76.dydytt.net:5560/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-45.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5560/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-46.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5561/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-47.mkv,ftp://ygdy8:ygdy8@yg76.dydytt.net:5561/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-48.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5563/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-49.mp4 ,ftp://ygdy8:ygdy8@yg76.dydytt.net:5564/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-50.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5564/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-51.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5564/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-52.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5566/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-53.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5566/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-54.mkv,ftp://ygdy8:ygdy8@yg76.dydytt.net:5567/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-55.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5567/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-56.mkv,ftp://ygdy8:ygdy8@yg76.dydytt.net:5568/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-57.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5568/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-58.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5570/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦59.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5570/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦60.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5571/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-61.mkv,ftp://ygdy8:ygdy8@yg76.dydytt.net:5571/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-62.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5572/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-63.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5573/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-64.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5574/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-65.mkv,ftp://ygdy8:ygdy8@yg76.dydytt.net:5574/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-66.mkv,ftp://ygdy8:ygdy8@yg76.dydytt.net:5574/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-67.mkv,ftp://ygdy8:ygdy8@yg76.dydytt.net:5576/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-68.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5576/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-69.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5576/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-70.mkv,ftp://ygdy8:ygdy8@yg76.dydytt.net:5576/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-71.mkv,ftp://ygdy8:ygdy8@yg76.dydytt.net:5577/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-72.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5578/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-73.mkv,ftp://ygdy8:ygdy8@yg76.dydytt.net:5579/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-74.mkv,ftp://ygdy8:ygdy8@yg76.dydytt.net:5580/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-75.mkv,ftp://ygdy8:ygdy8@yg76.dydytt.net:5580/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-76.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5581/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-77.mkv,ftp://ygdy8:ygdy8@yg76.dydytt.net:5582/[阳光电影-www.ygdy8.com]知否知否应是绿肥红瘦-78END.mkv"
2018年获奖剧情《阳光姐妹淘》BD日语中字迅雷下载_阳光电影,ftp://ygdy8:ygdy8@yg90.dydytt.net:8541/阳光电影www.ygdy8.com.阳光姐妹淘.BD.720p.日语中字.mkv
2018韩国MBN水木剧《最棒的炸鸡》全12集[韩语中字]迅雷下载_阳光电影,"ftp://ygdy8:ygdy8@yg76.dydytt.net:5541/[阳光电影-www.ygdy8.com]最棒的炸鸡-01.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5542/[阳光电影-www.ygdy8.com]最棒的炸鸡-02.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5547/[阳光电影-www.ygdy8.com]最棒的炸鸡-03.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5548/[阳光电影-www.ygdy8.com]最棒的炸鸡-04.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5555/[阳光电影-www.ygdy8.com]最棒的炸鸡-05.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5556/[阳光电影-www.ygdy8.com]最棒的炸鸡-06.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5563/[阳光电影-www.ygdy8.com]最棒的炸鸡-07.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5564/[阳光电影-www.ygdy8.com]最棒的炸鸡-08.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5570/[阳光电影-www.ygdy8.com]最棒的炸鸡-09.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5576/[阳光电影-www.ygdy8.com]最棒的炸鸡-10.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5576/[阳光电影-www.ygdy8.com]最棒的炸鸡-11.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5582/[阳光电影-www.ygdy8.com]最棒的炸鸡-12.mp4"
2018年奇幻喜剧《淘气小女巫》BD英语中字迅雷下载_阳光电影,ftp://ygdy8:ygdy8@yg45.dydytt.net:7448/阳光电影www.ygdy8.com.淘气小女巫.BD.720p.英语中字.mkv
2018年历史战争《仙境/突出部之役》BD中英双字幕迅雷下载_阳光电影,ftp://ygdy8:ygdy8@yg72.dydytt.net:8364/阳光电影www.ygdy8.com.仙境.BD.720p.中英双字幕.mkv
2018年获奖剧情《沉睡的人鱼之家》BD日语中字迅雷下载_阳光电影,ftp://ygdy8:ygdy8@yg45.dydytt.net:7447/阳光电影www.ygdy8.com.沉睡的人鱼之家.BD.720p.日语中字.mkv
2019年惊悚恐怖《完美琴仇》BD中英双字幕迅雷下载_阳光电影,ftp://ygdy8:ygdy8@yg45.dydytt.net:8447/阳光电影www.ygdy8.com.完美琴仇.BD.720p.中英双字幕.mkv
2019年动作战争《干预》BD法语中字迅雷下载_阳光电影,ftp://ygdy8:ygdy8@yg72.dydytt.net:8365/阳光电影www.ygdy8.com.干预.BD.720p.法语中字.mkv
2019年惊悚恐怖《我们》BD中英双字幕迅雷下载_阳光电影,ftp://ygdy8:ygdy8@yg45.dydytt.net:7445/阳光电影www.ygdy8.com.我们.BD.720p.中英双字幕.mkv
2018年喜剧《醉酒夫妻》BD中英双字幕迅雷下载_阳光电影,ftp://ygdy8:ygdy8@yg45.dydytt.net:8448/阳光电影www.ygdy8.com.醉酒夫妻.BD.720p.中英双字幕.mkv
2019年惊悚恐怖《致命之旅》BD韩语中字迅雷下载_阳光电影,ftp://ygdy8:ygdy8@yg45.dydytt.net:7449/阳光电影www.ygdy8.com.致命之旅.BD.720p.韩语中字.mkv
任达华、张静初09最新大片《天水围的夜与雾》DVD中字迅雷下载_阳光电影,"ftp://dygod1:dygod1@d062.dygod.com:2241/天水围的夜与雾DVD粤语中字/[电影天堂www.dygod.com].天水围的夜与雾-cd1.rmvb,ftp://dygod2:dygod2@d062.dygod.com:2241/天水围的夜与雾DVD粤语中字/[电影天堂www.dygod.com].天水围的夜与雾-cd2.rmvb"
1024分辨率《文雀》BD国语中字迅雷下载_阳光电影,ftp://dygod1:dygod1@d121.dygod.com:2191/文雀.[国语中字.1024分辨率]/[电影天堂www.dygod.cn].文雀.[国语中字.1024分辨率].rmvb
07精彩新片《风雪狼道》DVD中字迅雷下载_阳光电影,ftp://dygod1:dygod1@d104.dygod.com:2003/风雪狼道DVD/[电影天堂www.dygod.com]风雪狼道.rmvb
1024分辨率《功夫厨神》BD国语中字迅雷下载_阳光电影,ftp://dygod1:dygod1@d121.dygod.com:2192/功夫厨神.[国语中字.1024分辨率]/[电影天堂www.dygod.cn].功夫厨神.[国语中字.1024分辨率].rmvb
1024分辨率《龙争虎斗》BD国语中字迅雷下载_阳光电影,ftp://dygod1:dygod1@d121.dygod.com:2193/龙争虎斗.[国语中字.1024分辨率]/[电影天堂www.dygod.cn].龙争虎斗.[国语中字.1024分辨率].rmvb
1024分辨率《唐山大兄》BD国语中字迅雷下载_阳光电影,ftp://dygod1:dygod1@d121.dygod.com:1414/唐山大兄.[国语中字.1024分辨率]/[电影天堂www.dygod.cn].唐山大兄.[国语中字.1024分辨率].rmvb
09最新任达华 张静初《天水围的夜与雾》DVD国语中字迅雷下载_阳光电影,"ftp://dygod1:dygod1@d104.dygod.com:1011/天水围的夜与雾DVD国语中字/[电影天堂www.dygod.com]天水围的夜与雾cd1.rmvb,ftp://dygod1:dygod1@d104.dygod.com:1011/天水围的夜与雾DVD国语中字/[电影天堂www.dygod.com]天水围的夜与雾cd2.rmvb"
1024分辨率/09古天乐任贤齐《意外/暗杀》BD中字迅雷下载_阳光电影,ftp://dygod2:dygod2@d120.dygod.cn:2226/意外.[国语中字.1024分辨率]/[电影天堂www.dygod.com].意外.[国语中字.1024分辨率].rmvb
09剧情新片《不能没有你》DVD中字迅雷下载_阳光电影,ftp://dygod1:dygod1@d062.dygod.cn:4072/不能没有你DVD/[电影天堂www.dygod.com]不能没有你.rmvb
09最新郭富城大片《罪与罚》DVD粤语中字迅雷下载_阳光电影,"ftp://dygod1:dygod1@d130.dygod.com:2023/罪与罚DVD粤语中字/[电影天堂www.dygod.com]罪与罚cd1.rmvb,ftp://dygod1:dygod1@d130.dygod.com:2023/罪与罚DVD粤语中字/[电影天堂www.dygod.com]罪与罚cd2.rmvb"
1024分辨率/郑秀文/梁家辉《长恨歌》BD中字迅雷下载_阳光电影,ftp://dygod1:dygod1@d121.dygod.com:2221/长恨歌.[国语中字.1024分辨率]/[电影天堂www.dygod.cn].长恨歌.[国语中字.1024分辨率].rmvb
胡军姜武09最新大片《我的唐朝兄弟》DVD中字迅雷下载_阳光电影,
09最新网络小说改编大片《恋爱前规则》DVD国语中字迅雷下载_阳光电影,ftp://dygod1:dygod1@d104.dygod.com:1015/恋爱前规则DVD国语中字/[电影天堂www.dygod.com]恋爱前规则DVD.rmvb 
09最新爆笑大片《隋朝来客》DVD国语中字迅雷下载_阳光电影,
09最新古天乐任贤齐大片《意外/暗杀》DVD国语中字迅雷下载_阳光电影,ftp://dygod1:dygod1@d122.dygod.cn:3055/意外DVD国语中字/[电影天堂www.dygod.com].意外DVD国语中字.rmvb
吴奇隆杨采妮经典《梁祝》DVD国语中字迅雷下载_阳光电影,ftp://dygod1:dygod1@d121.dygod.com:1434/梁祝DVD国语中字/[电影天堂www.dygod.cn].梁祝DVD国语中字.rmvb
09最新喜剧《死神傻了》DVD粤语中字迅雷下载_阳光电影,ftp://dygod1:dygod1@d104.dygod.com:1035/死神傻了DVD/[电影天堂www.dygod.com]死神傻了.rmvb
2018年内地电视剧《风再起时》第33集[国语字幕]迅雷下载_阳光电影,
1024分辨率《神经侠侣》HD中字迅雷下载_阳光电影,ftp://dygod1:dygod1@d121.dygod.com:1412/神经侠侣.[国语中字.1024分辨率]/[电影天堂www.dygod.cn].神经侠侣.[国语中字.1024分辨率].rmvb
09李美琪新片《狼灾记》DVD中字迅雷下载_阳光电影,ftp://dygod1:dygod1@d104.dygod.com:2025/狼灾记DVD/[电影天堂www.dygod.com]狼灾记DVD.rmvb
刘德华林青霞《绝代双骄》DVD国语中字迅雷下载_阳光电影,ftp://dygod1:dygod1@d121.dygod.com:2226/绝代双骄DVD国语中字/[电影天堂www.dygod.cn].绝代双骄DVD国语中字.rmvb
2018韩国Olive火曜剧《恩珠的房间》全12集[韩语中字]迅雷下载_阳光电影,"ftp://ygdy8:ygdy8@yg76.dydytt.net:5488/[阳光电影-www.ygdy8.com]恩珠的房间-01.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5488/[阳光电影-www.ygdy8.com]恩珠的房间-02.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5494/[阳光电影-www.ygdy8.com]恩珠的房间-03.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5501/[阳光电影-www.ygdy8.com]恩珠的房间-04.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5508/[阳光电影-www.ygdy8.com]恩珠的房间-05.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5517/[阳光电影-www.ygdy8.com]恩珠的房间-06.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5524/[阳光电影-www.ygdy8.com]恩珠的房间-07.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5533/[阳光电影-www.ygdy8.com]恩珠的房间-08.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5539/[阳光电影-www.ygdy8.com]恩珠的房间-09.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5546/[阳光电影-www.ygdy8.com]恩珠的房间-10.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5554/[阳光电影-www.ygdy8.com]恩珠的房间-11.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5561/[阳光电影-www.ygdy8.com]恩珠的房间-12.mp4"
